ProductKey,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category,Revenue USD,Profit USD
197,Litware Home Theater System 2.1 Channel E212 Black,Litware,Black,152.9,299.9,203,Home Theater System,2,TV and Video,1199.6,587.9999999999999
198,Litware Home Theater System 4.1 Channel M411 Black,Litware,Black,275.46,599.0,203,Home Theater System,2,TV and Video,1198.0,647.08
199,Litware Home Theater System 4.1 Channel M412 Black,Litware,Black,261.66,569.0,203,Home Theater System,2,TV and Video,5121.0,2766.06
200,Litware Home Theater System 4.1 Channel M413 Black,Litware,Black,252.47,549.0,203,Home Theater System,2,TV and Video,1647.0,889.59
201,Litware Home Theater System 5.1 Channel M512 Black,Litware,Black,321.44,699.0,203,Home Theater System,2,TV and Video,2796.0,1510.24
202,Litware Home Theater System 5.1 Channel M513 Black,Litware,Black,316.85,689.0,203,Home Theater System,2,TV and Video,2067.0,1116.4499999999998
203,Litware Home Theater System 7.1 Channel M710 Black,Litware,Black,264.72,799.0,203,Home Theater System,2,TV and Video,3995.0,2671.3999999999996
204,Litware Home Theater System 7.1 Channel X711 Black,Litware,Black,367.43,1109.0,203,Home Theater System,2,TV and Video,8872.0,5932.5599999999995
205,Litware Home Theater System 5.1 Channel M514 Black,Litware,Black,275.46,599.0,203,Home Theater System,2,TV and Video,4792.0,2588.32
206,Litware Home Theater System 5.1 Channel M515 Black,Litware,Black,261.66,569.0,203,Home Theater System,2,TV and Video,1138.0,614.68
207,Litware Home Theater System 5.1 Channel M516 Black,Litware,Black,266.26,579.0,203,Home Theater System,2,TV and Video,2316.0,1250.96
208,Litware Home Theater System 4.1 Channel M410 Silver,Litware,Silver,275.46,599.0,203,Home Theater System,2,TV and Video,599.0,323.54
209,Litware Home Theater System 5.1 Channel M511 Silver,Litware,Silver,321.44,699.0,203,Home Theater System,2,TV and Video,699.0,377.56
210,Litware Home Theater System 2.1 Channel E210 Silver,Litware,Silver,152.44,299.0,203,Home Theater System,2,TV and Video,2093.0,1025.92
211,Litware Home Theater System 5.1 Channel M510 Silver,Litware,Silver,293.85,639.0,203,Home Theater System,2,TV and Video,639.0,345.15
212,Litware Home Theater System 2.1 Channel E211 Silver,Litware,Silver,137.6,269.9,203,Home Theater System,2,TV and Video,269.9,132.29999999999998
213,Litware Home Theater System 2.1 Channel E212 Silver,Litware,Silver,152.9,299.9,203,Home Theater System,2,TV and Video,1799.3999999999999,881.9999999999998
214,Litware Home Theater System 4.1 Channel M411 Silver,Litware,Silver,275.46,599.0,203,Home Theater System,2,TV and Video,1198.0,647.08
215,Litware Home Theater System 4.1 Channel M412 Silver,Litware,Silver,261.66,569.0,203,Home Theater System,2,TV and Video,2276.0,1229.36
216,Litware Home Theater System 4.1 Channel M413 Silver,Litware,Silver,252.47,549.0,203,Home Theater System,2,TV and Video,1098.0,593.06
217,Litware Home Theater System 5.1 Channel M512 Silver,Litware,Silver,321.44,699.0,203,Home Theater System,2,TV and Video,1398.0,755.12
218,Litware Home Theater System 5.1 Channel M513 Silver,Litware,Silver,316.85,689.0,203,Home Theater System,2,TV and Video,1378.0,744.3
219,Litware Home Theater System 7.1 Channel M710 Silver,Litware,Silver,264.72,799.0,203,Home Theater System,2,TV and Video,2397.0,1602.84
220,Litware Home Theater System 7.1 Channel X711 Silver,Litware,Silver,367.43,1109.0,203,Home Theater System,2,TV and Video,3327.0,2224.71
221,Litware Home Theater System 5.1 Channel M514 Silver,Litware,Silver,275.46,599.0,203,Home Theater System,2,TV and Video,1797.0,970.6200000000001
222,Litware Home Theater System 5.1 Channel M515 Silver,Litware,Silver,261.66,569.0,203,Home Theater System,2,TV and Video,2845.0,1536.6999999999998
223,Litware Home Theater System 5.1 Channel M516 Silver,Litware,Silver,266.26,579.0,203,Home Theater System,2,TV and Video,1737.0,938.22
224,Litware Home Theater System 4.1 Channel M410 Brown,Litware,Brown,275.46,599.0,203,Home Theater System,2,TV and Video,1797.0,970.6200000000001
225,Litware Home Theater System 5.1 Channel M511 Brown,Litware,Brown,321.44,699.0,203,Home Theater System,2,TV and Video,1398.0,755.12
226,Litware Home Theater System 2.1 Channel E210 Brown,Litware,Brown,152.44,299.0,203,Home Theater System,2,TV and Video,299.0,146.56
227,Litware Home Theater System 5.1 Channel M510 Brown,Litware,Brown,293.85,639.0,203,Home Theater System,2,TV and Video,1278.0,690.3
228,Litware Home Theater System 2.1 Channel E211 Brown,Litware,Brown,137.6,269.9,203,Home Theater System,2,TV and Video,1349.5,661.5
229,Litware Home Theater System 2.1 Channel E212 Brown,Litware,Brown,152.9,299.9,203,Home Theater System,2,TV and Video,599.8,293.99999999999994
230,Litware Home Theater System 4.1 Channel M411 Brown,Litware,Brown,275.46,599.0,203,Home Theater System,2,TV and Video,1797.0,970.6200000000001
231,Litware Home Theater System 4.1 Channel M412 Brown,Litware,Brown,261.66,569.0,203,Home Theater System,2,TV and Video,1707.0,922.02
232,Litware Home Theater System 4.1 Channel M413 Brown,Litware,Brown,252.47,549.0,203,Home Theater System,2,TV and Video,1647.0,889.59
233,Litware Home Theater System 5.1 Channel M512 Brown,Litware,Brown,321.44,699.0,203,Home Theater System,2,TV and Video,1398.0,755.12
234,Litware Home Theater System 5.1 Channel M513 Brown,Litware,Brown,316.85,689.0,203,Home Theater System,2,TV and Video,2756.0,1488.6
235,Litware Home Theater System 7.1 Channel M710 Brown,Litware,Brown,264.72,799.0,203,Home Theater System,2,TV and Video,4794.0,3205.68
236,Litware Home Theater System 7.1 Channel X711 Brown,Litware,Brown,367.43,1109.0,203,Home Theater System,2,TV and Video,8872.0,5932.5599999999995
237,Litware Home Theater System 5.1 Channel M514 Brown,Litware,Brown,275.46,599.0,203,Home Theater System,2,TV and Video,1198.0,647.08
238,Litware Home Theater System 5.1 Channel M515 Brown,Litware,Brown,261.66,569.0,203,Home Theater System,2,TV and Video,1138.0,614.68
239,Litware Home Theater System 5.1 Channel M516 Brown,Litware,Brown,266.26,579.0,203,Home Theater System,2,TV and Video,2895.0,1563.7
240,Contoso Home Theater System 2.1 Channel E1200 Black,Contoso,Black,152.44,299.0,203,Home Theater System,2,TV and Video,897.0,439.68
241,Contoso Home Theater System 2.1 Channel M1210 Black,Contoso,Black,167.73,329.0,203,Home Theater System,2,TV and Video,987.0,483.81000000000006
242,Contoso Home Theater System 7.1 Channel M1700 Black,Contoso,Black,294.54,889.0,203,Home Theater System,2,TV and Video,1778.0,1188.92
243,Contoso Home Theater System 4.1 Channel M1400 Black,Contoso,Black,208.52,409.0,203,Home Theater System,2,TV and Video,409.0,200.48
244,Contoso Home Theater System 5.1 Channel M1500 Black,Contoso,Black,197.28,429.0,203,Home Theater System,2,TV and Video,429.0,231.72
245,Contoso Home Theater System 5.1 Channel M1510 Black,Contoso,Black,224.87,489.0,203,Home Theater System,2,TV and Video,489.0,264.13
246,Contoso Home Theater System 4.1 Channel M1410 Black,Contoso,Black,167.73,329.0,203,Home Theater System,2,TV and Video,2632.0,1290.16
247,Contoso Home Theater System 5.1 Channel M1520 Black,Contoso,Black,155.89,339.0,203,Home Theater System,2,TV and Video,2712.0,1464.88
248,Contoso Home Theater System 5.1 Channel M1530 Black,Contoso,Black,183.49,399.0,203,Home Theater System,2,TV and Video,1197.0,646.53
249,Contoso Home Theater System 2.1 Channel E1220 Black,Contoso,Black,101.46,199.0,203,Home Theater System,2,TV and Video,199.0,97.54
250,Contoso Home Theater System 5.1 Channel M1540 Black,Contoso,Black,243.27,529.0,203,Home Theater System,2,TV and Video,529.0,285.73
251,Contoso Home Theater System 4.1 Channel M1420 Black,Contoso,Black,244.72,480.0,203,Home Theater System,2,TV and Video,960.0,470.56
252,Contoso Home Theater System 2.1 Channel M1230 Black,Contoso,Black,183.54,360.0,203,Home Theater System,2,TV and Video,2160.0,1058.76
253,Contoso Home Theater System 2.1 Channel E1200 Silver,Contoso,Silver,152.44,299.0,203,Home Theater System,2,TV and Video,897.0,439.68
254,Contoso Home Theater System 2.1 Channel M1210 Silver,Contoso,Silver,167.73,329.0,203,Home Theater System,2,TV and Video,1316.0,645.08
255,Contoso Home Theater System 7.1 Channel M1700 Silver,Contoso,Silver,294.54,889.0,203,Home Theater System,2,TV and Video,2667.0,1783.3799999999999
256,Contoso Home Theater System 4.1 Channel M1400 Silver,Contoso,Silver,208.52,409.0,203,Home Theater System,2,TV and Video,1227.0,601.4399999999999
257,Contoso Home Theater System 5.1 Channel M1500 Silver,Contoso,Silver,197.28,429.0,203,Home Theater System,2,TV and Video,429.0,231.72
258,Contoso Home Theater System 5.1 Channel M1510 Silver,Contoso,Silver,224.87,489.0,203,Home Theater System,2,TV and Video,3423.0,1848.9099999999999
259,Contoso Home Theater System 4.1 Channel M1410 Silver,Contoso,Silver,167.73,329.0,203,Home Theater System,2,TV and Video,1316.0,645.08
260,Contoso Home Theater System 5.1 Channel M1520 Silver,Contoso,Silver,155.89,339.0,203,Home Theater System,2,TV and Video,678.0,366.22
261,Contoso Home Theater System 5.1 Channel M1530 Silver,Contoso,Silver,183.49,399.0,203,Home Theater System,2,TV and Video,798.0,431.02
262,Contoso Home Theater System 2.1 Channel E1220 Silver,Contoso,Silver,101.46,199.0,203,Home Theater System,2,TV and Video,995.0,487.70000000000005
263,Contoso Home Theater System 5.1 Channel M1540 Silver,Contoso,Silver,243.27,529.0,203,Home Theater System,2,TV and Video,4232.0,2285.84
264,Contoso Home Theater System 4.1 Channel M1420 Silver,Contoso,Silver,244.72,480.0,203,Home Theater System,2,TV and Video,480.0,235.28
265,Contoso Home Theater System 2.1 Channel M1230 Silver,Contoso,Silver,183.54,360.0,203,Home Theater System,2,TV and Video,360.0,176.46
266,Contoso Home Theater System 2.1 Channel E1200 White,Contoso,White,152.44,299.0,203,Home Theater System,2,TV and Video,1495.0,732.8
267,Contoso Home Theater System 2.1 Channel M1210 White,Contoso,White,167.73,329.0,203,Home Theater System,2,TV and Video,329.0,161.27
268,Contoso Home Theater System 7.1 Channel M1700 White,Contoso,White,294.54,889.0,203,Home Theater System,2,TV and Video,4445.0,2972.3
269,Contoso Home Theater System 4.1 Channel M1400 White,Contoso,White,208.52,409.0,203,Home Theater System,2,TV and Video,4090.0,2004.7999999999997
270,Contoso Home Theater System 5.1 Channel M1500 White,Contoso,White,197.28,429.0,203,Home Theater System,2,TV and Video,2574.0,1390.32
271,Contoso Home Theater System 5.1 Channel M1510 White,Contoso,White,224.87,489.0,203,Home Theater System,2,TV and Video,3423.0,1848.9099999999999
272,Contoso Home Theater System 4.1 Channel M1410 White,Contoso,White,167.73,329.0,203,Home Theater System,2,TV and Video,1645.0,806.35
273,Contoso Home Theater System 5.1 Channel M1520 White,Contoso,White,155.89,339.0,203,Home Theater System,2,TV and Video,339.0,183.11
274,Contoso Home Theater System 5.1 Channel M1530 White,Contoso,White,183.49,399.0,203,Home Theater System,2,TV and Video,1995.0,1077.55
275,Contoso Home Theater System 2.1 Channel E1220 White,Contoso,White,101.46,199.0,203,Home Theater System,2,TV and Video,398.0,195.08
276,Contoso Home Theater System 5.1 Channel M1540 White,Contoso,White,243.27,529.0,203,Home Theater System,2,TV and Video,1587.0,857.1899999999999
277,Contoso Home Theater System 4.1 Channel M1420 White,Contoso,White,244.72,480.0,203,Home Theater System,2,TV and Video,480.0,235.28
278,Contoso Home Theater System 2.1 Channel M1230 White,Contoso,White,183.54,360.0,203,Home Theater System,2,TV and Video,2520.0,1235.22
279,Contoso Home Theater System 2.1 Channel E1200 Brown,Contoso,Brown,152.44,299.0,203,Home Theater System,2,TV and Video,299.0,146.56
280,Contoso Home Theater System 2.1 Channel M1210 Brown,Contoso,Brown,167.73,329.0,203,Home Theater System,2,TV and Video,329.0,161.27
281,Contoso Home Theater System 7.1 Channel M1700 Brown,Contoso,Brown,294.54,889.0,203,Home Theater System,2,TV and Video,889.0,594.46
282,Contoso Home Theater System 4.1 Channel M1400 Brown,Contoso,Brown,208.52,409.0,203,Home Theater System,2,TV and Video,409.0,200.48
283,Contoso Home Theater System 5.1 Channel M1500 Brown,Contoso,Brown,197.28,429.0,203,Home Theater System,2,TV and Video,1287.0,695.16
284,Contoso Home Theater System 5.1 Channel M1510 Brown,Contoso,Brown,224.87,489.0,203,Home Theater System,2,TV and Video,1956.0,1056.52
285,Contoso Home Theater System 4.1 Channel M1410 Brown,Contoso,Brown,167.73,329.0,203,Home Theater System,2,TV and Video,329.0,161.27
286,Contoso Home Theater System 5.1 Channel M1520 Brown,Contoso,Brown,155.89,339.0,203,Home Theater System,2,TV and Video,678.0,366.22
287,Contoso Home Theater System 5.1 Channel M1530 Brown,Contoso,Brown,183.49,399.0,203,Home Theater System,2,TV and Video,2394.0,1293.06
288,Contoso Home Theater System 2.1 Channel E1220 Brown,Contoso,Brown,101.46,199.0,203,Home Theater System,2,TV and Video,597.0,292.62
289,Contoso Home Theater System 5.1 Channel M1540 Brown,Contoso,Brown,243.27,529.0,203,Home Theater System,2,TV and Video,1587.0,857.1899999999999
290,Contoso Home Theater System 4.1 Channel M1420 Brown,Contoso,Brown,244.72,480.0,203,Home Theater System,2,TV and Video,960.0,470.56
291,Contoso Home Theater System 2.1 Channel M1230 Brown,Contoso,Brown,183.54,360.0,203,Home Theater System,2,TV and Video,1080.0,529.38
292,SV Car Video LCD7W M7080 Black,Southridge Video,Black,229.93,500.0,205,Car Video,2,TV and Video,3000.0,1620.42
293,SV Car Video LCD7W M7081 Black,Southridge Video,Black,229.47,499.0,205,Car Video,2,TV and Video,1996.0,1078.12
294,SV Car Video TFT7 M7000 Black,Southridge Video,Black,152.44,299.0,205,Car Video,2,TV and Video,598.0,293.12
295,SV Car Video TFT6.2W E6280 Black,Southridge Video,Black,142.24,279.0,205,Car Video,2,TV and Video,1953.0,957.3199999999999
296,SV Car Video TFT6.2W E6281 Black,Southridge Video,Black,132.05,259.0,205,Car Video,2,TV and Video,518.0,253.89999999999998
297,SV Car Video TFT6.2W E6282 Black,Southridge Video,Black,137.14,269.0,205,Car Video,2,TV and Video,269.0,131.86
298,SV Car Video TFT7 M7001 Black,Southridge Video,Black,157.54,309.0,205,Car Video,2,TV and Video,309.0,151.46
299,SV Car Video AM/FM E1000 Black,Southridge Video,Black,101.46,199.0,205,Car Video,2,TV and Video,398.0,195.08
300,SV Car Video AM/FM E1001 Black,Southridge Video,Black,111.65,219.0,205,Car Video,2,TV and Video,1314.0,644.0999999999999
301,SV Car Video TFT7 M7002 Black,Southridge Video,Black,162.64,319.0,205,Car Video,2,TV and Video,1276.0,625.44
302,SV Car Video LCD9.2W X9280 Black,Southridge Video,Black,330.99,999.0,205,Car Video,2,TV and Video,2997.0,2004.03
303,SV Car Video LCD9.2W X9281 Black,Southridge Video,Black,287.92,869.0,205,Car Video,2,TV and Video,869.0,581.0799999999999
304,SV Car Video LCD7W M7082 Black,Southridge Video,Black,321.44,699.0,205,Car Video,2,TV and Video,699.0,377.56
305,SV Car Video LCD7 M7001 Black,Southridge Video,Black,151.3,329.0,205,Car Video,2,TV and Video,329.0,177.7
306,SV Car Video LCD7 M7002 Black,Southridge Video,Black,169.69,369.0,205,Car Video,2,TV and Video,369.0,199.31
307,SV Car Video LCD7 M7003 Black,Southridge Video,Black,169.69,369.0,205,Car Video,2,TV and Video,369.0,199.31
308,SV Car Video LCD7W M7080 Silver,Southridge Video,Silver,229.93,500.0,205,Car Video,2,TV and Video,500.0,270.07
309,SV Car Video LCD7W M7081 Silver,Southridge Video,Silver,229.47,499.0,205,Car Video,2,TV and Video,499.0,269.53
310,SV Car Video TFT7 M7000 Silver,Southridge Video,Silver,152.44,299.0,205,Car Video,2,TV and Video,299.0,146.56
311,SV Car Video TFT6.2W E6280 Silver,Southridge Video,Silver,142.24,279.0,205,Car Video,2,TV and Video,837.0,410.28
312,SV Car Video TFT6.2W E6281 Silver,Southridge Video,Silver,132.05,259.0,205,Car Video,2,TV and Video,1036.0,507.79999999999995
313,SV Car Video TFT6.2W E6282 Silver,Southridge Video,Silver,137.14,269.0,205,Car Video,2,TV and Video,269.0,131.86
314,SV Car Video TFT7 M7001 Silver,Southridge Video,Silver,157.54,309.0,205,Car Video,2,TV and Video,3090.0,1514.6000000000001
315,SV Car Video AM/FM E1000 Silver,Southridge Video,Silver,101.46,199.0,205,Car Video,2,TV and Video,199.0,97.54
316,SV Car Video AM/FM E1001 Silver,Southridge Video,Silver,111.65,219.0,205,Car Video,2,TV and Video,657.0,322.04999999999995
317,SV Car Video TFT7 M7002 Silver,Southridge Video,Silver,162.64,319.0,205,Car Video,2,TV and Video,638.0,312.72
318,SV Car Video LCD9.2W X9280 Silver,Southridge Video,Silver,330.99,999.0,205,Car Video,2,TV and Video,999.0,668.01
319,SV Car Video LCD9.2W X9281 Silver,Southridge Video,Silver,287.92,869.0,205,Car Video,2,TV and Video,869.0,581.0799999999999
320,SV Car Video LCD7W M7082 Silver,Southridge Video,Silver,321.44,699.0,205,Car Video,2,TV and Video,699.0,377.56
321,SV Car Video LCD7 M7001 Silver,Southridge Video,Silver,151.3,329.0,205,Car Video,2,TV and Video,2632.0,1421.6
322,SV Car Video LCD7 M7002 Silver,Southridge Video,Silver,169.69,369.0,205,Car Video,2,TV and Video,1845.0,996.55
323,SV Car Video LCD7 M7003 Silver,Southridge Video,Silver,169.69,369.0,205,Car Video,2,TV and Video,369.0,199.31
324,SV Car Video LCD7W M7080 Brown,Southridge Video,Brown,229.93,500.0,205,Car Video,2,TV and Video,3500.0,1890.49
325,SV Car Video LCD7W M7081 Brown,Southridge Video,Brown,229.47,499.0,205,Car Video,2,TV and Video,4491.0,2425.77
326,SV Car Video TFT7 M7000 Brown,Southridge Video,Brown,152.44,299.0,205,Car Video,2,TV and Video,598.0,293.12
327,SV Car Video TFT6.2W E6280 Brown,Southridge Video,Brown,142.24,279.0,205,Car Video,2,TV and Video,558.0,273.52
328,SV Car Video TFT6.2W E6281 Brown,Southridge Video,Brown,132.05,259.0,205,Car Video,2,TV and Video,1036.0,507.79999999999995
329,SV Car Video TFT6.2W E6282 Brown,Southridge Video,Brown,137.14,269.0,205,Car Video,2,TV and Video,807.0,395.58000000000004
330,SV Car Video TFT7 M7001 Brown,Southridge Video,Brown,157.54,309.0,205,Car Video,2,TV and Video,309.0,151.46
331,SV Car Video AM/FM E1000 Brown,Southridge Video,Brown,101.46,199.0,205,Car Video,2,TV and Video,995.0,487.70000000000005
332,SV Car Video AM/FM E1001 Brown,Southridge Video,Brown,111.65,219.0,205,Car Video,2,TV and Video,1533.0,751.4499999999999
333,SV Car Video TFT7 M7002 Brown,Southridge Video,Brown,162.64,319.0,205,Car Video,2,TV and Video,638.0,312.72
334,SV Car Video LCD9.2W X9280 Brown,Southridge Video,Brown,330.99,999.0,205,Car Video,2,TV and Video,999.0,668.01
335,SV Car Video LCD9.2W X9281 Brown,Southridge Video,Brown,287.92,869.0,205,Car Video,2,TV and Video,5214.0,3486.48
336,SV Car Video LCD7W M7082 Brown,Southridge Video,Brown,321.44,699.0,205,Car Video,2,TV and Video,2796.0,1510.24
337,SV Car Video LCD7 M7001 Brown,Southridge Video,Brown,151.3,329.0,205,Car Video,2,TV and Video,658.0,355.4
338,Fabrikam Laptop19W M9800 Black,Fabrikam,Black,397.25,1199.0,301,Laptops,3,Computers,3597.0,2405.25
339,Fabrikam Laptop17W M7080 Black,Fabrikam,Black,404.63,879.9,301,Laptops,3,Computers,879.9,475.27
340,Fabrikam Laptop17 M7000 Black,Fabrikam,Black,376.63,819.0,301,Laptops,3,Computers,4095.0,2211.85
341,Fabrikam Laptop16W M6080 Black,Fabrikam,Black,444.69,967.0,301,Laptops,3,Computers,2901.0,1566.93
342,Fabrikam Laptop16 M6000 Black,Fabrikam,Black,275.46,599.0,301,Laptops,3,Computers,4193.0,2264.78
343,Fabrikam Laptop19 M9000 Black,Fabrikam,Black,364.12,1099.0,301,Laptops,3,Computers,4396.0,2939.52
344,Fabrikam Laptop12 M2000 White,Fabrikam,White,186.6,366.0,301,Laptops,3,Computers,366.0,179.4
345,Fabrikam Laptop15 M5000 White,Fabrikam,White,321.44,699.0,301,Laptops,3,Computers,5592.0,3020.48
346,Fabrikam Laptop15.4 M5400 White,Fabrikam,White,303.05,659.0,301,Laptops,3,Computers,5272.0,2847.6
347,Fabrikam Laptop14.1 M4100 White,Fabrikam,White,269.48,586.0,301,Laptops,3,Computers,586.0,316.52
348,Fabrikam Laptop15.4W M5480 White,Fabrikam,White,348.58,758.0,301,Laptops,3,Computers,1516.0,818.84
349,Fabrikam Laptop10.1 M0100 White,Fabrikam,White,195.26,383.0,301,Laptops,3,Computers,1915.0,938.7
